title,year,clean_title,appearance_count
Malcolm & Marie,,malcolm marie,12
Mank,,mank,12
Marie Antoinette,2006.0,marie antoinette,12
Men in Black,,men in black,12
Minority Report,,minority report,12
Molly's Game,,mollys game,12
Moneyball,,moneyball,12
Mortal Kombat,2021.0,mortal kombat,12
Mulan,,mulan,12
Napoleon,2023.0,napoleon,12
Ocean's Twelve,,oceans twelve,12
Pan's Labyrinth,,pans labyrinth,12
Possessor,,possessor,12
Presence,2024.0,presence,12
Pretty Woman,,pretty woman,12
Prey,2022.0,prey,12
Red Eye,,red eye,12
Relic,,relic,12
RoboCop,,robocop,12
Rocketman,2019.0,rocketman,12
Sanctuary,2022.0,sanctuary,12
Schindler's List,,schindlers list,12
See How They Run,2022.0,see how they run,12
Shoplifters,,shoplifters,12
Shrek the Third,,shrek third,12
Signs,,signs,12
Silence,,silence,12
Sing Sing,2023.0,sing sing,12
Smile 2,2024.0,smile 2,12
Solo: A Star Wars Story,,solo star wars story,12
Sonic the Hedgehog 2,,sonic hedgehog 2,12
Space Jam: A New Legacy,,space jam new legacy,12
Speed Racer,,speed racer,12
Spiral: From the Book of Saw,,spiral from book of saw,12
Spy,,spy,12
Stand by Me,,stand by me,12
Star Wars: Episode I – The Phantom Menace,,star wars episode i phantom menace,12
Star Wars: Episode II – Attack of the Clones,,star wars episode ii attack of clones,12
Strange Darling,,strange darling,12
Sunshine,2007.0,sunshine,12
Thanksgiving,2023.0,thanksgiving,12
The Beguiled,2017.0,beguiled,12
The Breakfast Club,,breakfast club,12
The Conjuring 2,,conjuring 2,12
The Conjuring: The Devil Made Me Do It,,conjuring devil made me do it,12
The Creator,2023.0,creator,12
The Emperor's New Groove,,emperors new groove,12
The Fate of the Furious,,fate of furious,12
The First Omen,,first omen,12
The Fly,1986.0,fly,12
The Greatest Showman,,greatest showman,12
The Holiday,,holiday,12
The Host,,host,12
The Hunt,2020.0,hunt,12
The Idea of You,2024.0,idea of you,12
The King of Comedy,,king of comedy,12
The Last Black Man in San Francisco,,last black man in san francisco,12
The Lion King,,lion king,12
The Lost Daughter,2021.0,lost daughter,12
The Maze Runner,,maze runner,12
The Mitchells vs. the Machines,,mitchells vs machines,12
The Naked Gun,,naked gun,12
The Neon Demon,,neon demon,12
The Place Beyond the Pines,,place beyond pines,12
The Purge: Anarchy,,purge anarchy,12
The Shallows,,shallows,12
The Sixth Sense,,sixth sense,12
The SpongeBob SquarePants Movie,,spongebob squarepants movie,12
The Talented Mr. Ripley,,talented mr ripley,12
The Theory of Everything,2014.0,theory of everything,12
The Trial of the Chicago 7,,trial of chicago 7,12
The Wolverine,,wolverine,12
Theater Camp,2023.0,theater camp,12
Thief,,thief,12
Thoroughbreds,2017.0,thoroughbreds,12
Thunderbolts*,,thunderbolts,12
Top Gun,,top gun,12
Transformers,,transformers,12
Trick 'r Treat,,trick r treat,12
Unbreakable,,unbreakable,12
Under the Skin,2013.0,under skin,12
Vertigo,,vertigo,12
Vice,2018.0,vice,12
Wallace & Gromit: Vengeance Most Fowl,,wallace gromit vengeance most fowl,12
Warfare,,warfare,12
Widows,2018.0,widows,12
X-Men,,xmen,12
X-Men Origins: Wolverine,,xmen origins wolverine,12
You're Next,,youre next,12
Zack Snyder's Justice League,,zack snyders justice league,12
Zombieland,,zombieland,12
[REC],,rec,12
13th,,13th,11
A Bug's Life,,bugs life,11
A Haunting in Venice,,haunting in venice,11
A Serious Man,,serious man,11
Abigail,2024.0,abigail,11
Akira,,akira,11
Aladdin,2019.0,aladdin,11
Alien Resurrection,,alien resurrection,11
Ambulance,2022.0,ambulance,11
Anomalisa,,anomalisa,11
"Are You There God? It's Me, Margaret.",,are you there god its me margaret,11
Babygirl,2024.0,babygirl,11
Back to the Future Part II,,back to future part ii,11
Barb & Star Go to Vista Del Mar,,barb star go to vista del mar,11
Belfast,,belfast,11
Better Man,2024.0,better man,11
Black Christmas,,black christmas,11
BlackBerry,2023.0,blackberry,11
Bombshell,2019.0,bombshell,11
Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,,borat cultural learnings of america for make benefit glorious nation of kazakhstan,11
Brave,2012.0,brave,11
Bridget Jones's Diary,,bridget joness diary,11
Brooklyn,,brooklyn,11
Bros,,bros,11
Bumblebee,,bumblebee,11
Candyman,,candyman,11
Cape Fear,1991.0,cape fear,11
Captain Phillips,,captain phillips,11
Cars 2,,cars 2,11
Casablanca,,casablanca,11
Cléo from 5 to 7,,clo from 5 to 7,11
Crimson Peak,,crimson peak,11
Da 5 Bloods,,da 5 bloods,11
Daredevil,,daredevil,11
Darkest Hour,,darkest hour,11
Dead Ringers,,dead ringers,11
Death on the Nile,2022.0,death on nile,11
Don Jon,,don jon,11
Drag Me to Hell,,drag me to hell,11
Dìdi (弟弟),2024.0,ddi,11
Eddington,,eddington,11
Encanto,,encanto,11
F9,,f9,11
Face/Off,,faceoff,11
Fantastic Four: Rise of the Silver Surfer,,fantastic four rise of silver surfer,11
Fast & Furious 6,,fast furious 6,11
Fast Five,,fast five,11
Fast X,,fast x,11
Fences,2016.0,fences,11
Ferrari,2023.0,ferrari,11
Fire of Love,2022.0,fire of love,11
Freaky,,freaky,11
Free Fire,,free fire,11
Friday the 13th,,friday 13th,11
Frozen II,,frozen ii,11
Gemini Man,2019.0,gemini man,11
Godzilla × Kong: The New Empire,,godzilla kong new empire,11
Groundhog Day,,groundhog day,11
Happy Death Day,,happy death day,11
Happy Feet,,happy feet,11
Happy Gilmore,,happy gilmore,11
Heathers,,heathers,11
Hellraiser,,hellraiser,11
Hubie Halloween,,hubie halloween,11
Hustle,2022.0,hustle,11
I Am Legend,,i am legend,11
Ice Age,,ice age,11
Indiana Jones and the Dial of Destiny,,indiana jones and dial of destiny,11
Inherent Vice,,inherent vice,11
Jigsaw,2017.0,jigsaw,11
Judas and the Black Messiah,,judas and black messiah,11
Jumanji: Welcome to the Jungle,,jumanji welcome to jungle,11
Jurassic World Dominion,,jurassic world dominion,11
Krampus,,krampus,11
Les Misérables,2012.0,les misrables,11
Lion,,lion,11
Long Shot,2019.0,long shot,11
Love Actually,,love actually,11
"Love, Simon",,love simon,11
Ma,2019.0,ma,11
Madagascar,,madagascar,11
Magic Mike XXL,,magic mike xxl,11
Magnolia,,magnolia,11
Maleficent,,maleficent,11
Minions,,minions,11
Minions: The Rise of Gru,,minions rise of gru,11
Mistress America,,mistress america,11
Morbius,,morbius,11
Moulin Rouge!,2001.0,moulin rouge,11
Murder Mystery,,murder mystery,11
Nerve,2016.0,nerve,11
Network,,network,11
Novocaine,2025.0,novocaine,11
On the Rocks,2020.0,on rocks,11
Onward,2020.0,onward,11
Paranormal Activity,,paranormal activity,11
"Paris, Texas",,paris texas,11
Pirates of the Caribbean: Dead Man's Chest,,pirates of caribbean dead mans chest,11
Pitch Perfect 2,,pitch perfect 2,11
Puss in Boots: The Last Wish,,puss in boots last wish,11
Re-Animator,,reanimator,11
Rocky,,rocky,11
Rope,,rope,11
Rye Lane,,rye lane,11
Sausage Party,,sausage party,11
Saw 3D,,saw 3d,11
Saw II,,saw ii,11
Saw III,,saw iii,11
Saw IV,,saw iv,11
Saw V,,saw v,11
Saw VI,,saw vi,11
Scanners,,scanners,11
Scooby-Doo,,scoobydoo,11
Searching,2018.0,searching,11
Short Term 12,2013.0,short term 12,11
Sing Street,,sing street,11
Skinamarink,,skinamarink,11
Sonic the Hedgehog 3,,sonic hedgehog 3,11
Step Brothers,,step brothers,11
Stoker,,stoker,11
Sunset Boulevard,,sunset boulevard,11
Ted,,ted,11
The Accountant,2016.0,accountant,11
The Apartment,,apartment,11
The Cloverfield Paradox,,cloverfield paradox,11
The Dead Don't Die,2019.0,dead dont die,11
The Fast and the Furious,2001.0,fast and furious,11
The Flash,,flash,11
The Game,,game,11
The Godfather Part II,,godfather part ii,11
The Graduate,,graduate,11
The Green Inferno,,green inferno,11
The House That Jack Built,2018.0,house that jack built,11
The Incredible Hulk,,incredible hulk,11
The King of Staten Island,,king of staten island,11
The Lion King,2019.0,lion king,11
The Lost World: Jurassic Park,,lost world jurassic park,11
The Matrix Resurrections,,matrix resurrections,11
The Platform,,platform,11
The Polar Express,,polar express,11
The Post,2017.0,post,11
The Rocky Horror Picture Show,,rocky horror picture show,11
The Simpsons Movie,,simpsons movie,11
The Slumber Party Massacre,,slumber party massacre,11
The Spectacular Now,,spectacular now,11
The Strangers,,strangers,11
The Texas Chainsaw Massacre 2,,texas chainsaw massacre 2,11
The Twilight Saga: Breaking Dawn – Part 2,,twilight saga breaking dawn part 2,11
The Wonderful Story of Henry Sugar,,wonderful story of henry sugar,11
Thelma & Louise,,thelma louise,11
They Live,,they live,11
To All the Boys I've Loved Before,,to all boys ive loved before,11
Trainwreck,,trainwreck,11
Transformers: Revenge of the Fallen,,transformers revenge of fallen,11
Unfriended,,unfriended,11
Unsane,,unsane,11
Upgrade,,upgrade,11
Watcher,,watcher,11
Waves,2019.0,waves,11
We Live in Time,,we live in time,11
Wonka,,wonka,11
X-Men: The Last Stand,,xmen last stand,11
Y Tu Mamá También,,y tu mam tambin,11
Yesterday,2019.0,yesterday,11
Your Name.,,your name,11
Zero Dark Thirty,,zero dark thirty,11
127 Hours,,127 hours,10
28 Weeks Later,,28 weeks later,10
8 Mile,,8 mile,10
A Beautiful Day in the Neighborhood,,beautiful day in neighborhood,10
A History of Violence,,history of violence,10
A.I. Artificial Intelligence,,ai artificial intelligence,10
Alita: Battle Angel,,alita battle angel,10
All That Jazz,,all that jazz,10
Amadeus,,amadeus,10
American Honey,,american honey,10
Armageddon Time,,armageddon time,10
Audition,,audition,10
Austin Powers: International Man of Mystery,,austin powers international man of mystery,10
Back to the Future Part III,,back to future part iii,10
Batman,1989.0,batman,10
Batman Returns,,batman returns,10
Battle Royale,,battle royale,10
Beauty and the Beast,1991.0,beauty and beast,10
Black Mirror: Bandersnatch,,black mirror bandersnatch,10
Blindspotting,,blindspotting,10
Blue Valentine,,blue valentine,10
Bone Tomahawk,,bone tomahawk,10
Bound,,bound,10
Bruce Almighty,,bruce almighty,10
Casino,,casino,10
Censor,2021.0,censor,10
Charlie's Angels,,charlies angels,10
Chicken Little,2005.0,chicken little,10
Child's Play,2019.0,childs play,10
Christine,1983.0,christine,10
Chronicle,,chronicle,10
Closer,,closer,10
Cloudy with a Chance of Meatballs,,cloudy with chance of meatballs,10
Coherence,,coherence,10
Dark Phoenix,,dark phoenix,10
Death Note,2017.0,death note,10
Deep Water,2022.0,deep water,10
Despicable Me,,despicable me,10
District 9,,district 9,10
Divergent,,divergent,10
Do Revenge,,do revenge,10
Dogtooth,,dogtooth,10
Dolemite Is My Name,,dolemite is my name,10
Dope,2015.0,dope,10
Election,,election,10
Enchanted,,enchanted,10
Extraction,2020.0,extraction,10
Fast & Furious,,fast furious,10
Fast & Furious Presents: Hobbs & Shaw,,fast furious presents hobbs shaw,10
Forgetting Sarah Marshall,,forgetting sarah marshall,10
Freaky Friday,2003.0,freaky friday,10
Friends with Benefits,,friends with benefits,10
Funny Games,,funny games,10
Gangs of New York,2002.0,gangs of new york,10
Ghostbusters,2016.0,ghostbusters,10
Ghostbusters: Afterlife,,ghostbusters afterlife,10
Good Boys,2019.0,good boys,10
Grave of the Fireflies,,grave of fireflies,10
Grown Ups,,grown ups,10
"Hail, Caesar!",2016.0,hail caesar,10
Hairspray,2007.0,hairspray,10
Halloween II,1981.0,halloween ii,10
Hamilton,2020.0,hamilton,10
Happy Death Day 2U,,happy death day 2u,10
Hellboy,2019.0,hellboy,10
Hellboy,,hellboy,10
Her Smell,,her smell,10
Hidden Figures,,hidden figures,10
High and Low,,high and low,10
Hostel,,hostel,10
Hostel: Part II,,hostel part ii,10
How to Have Sex,,how to have sex,10
How to Lose a Guy in 10 Days,,how to lose guy in 10 days,10
How to Train Your Dragon 2,,how to train your dragon 2,10
Hugo,,hugo,10
Hunger,,hunger,10
Hush,2016.0,hush,10
Incendies,,incendies,10
Indiana Jones and the Last Crusade,,indiana jones and last crusade,10
Ingrid Goes West,,ingrid goes west,10
Jumanji,,jumanji,10
Kick-Ass,,kickass,10
Kimi,,kimi,10
King Kong,2005.0,king kong,10
Kung Fu Panda,,kung fu panda,10
Lamb,2021.0,lamb,10
Let the Right One In,,let right one in,10
Lincoln,,lincoln,10
Madagascar: Escape 2 Africa,,madagascar escape 2 africa,10
Mean Girls,2024.0,mean girls,10
Meg 2: The Trench,,meg 2 trench,10
Memoir of a Snail,,memoir of snail,10
Misery,,misery,10
Moana 2,,moana 2,10
Mommy,2014.0,mommy,10
Monster,2023.0,monster,10
Monster,,monster,10
Monty Python and the Holy Grail,,monty python and holy grail,10
Moonstruck,,moonstruck,10
Mysterious Skin,,mysterious skin,10
Neighbors 2: Sorority Rising,,neighbors 2 sorority rising,10
Night at the Museum,,night at museum,10
Night of the Living Dead,,night of living dead,10
North by Northwest,,north by northwest,10
Oculus,,oculus,10
One of Them Days,,one of them days,10
Ouija: Origin of Evil,,ouija origin of evil,10
Over the Hedge,,over hedge,10
Paddington in Peru,,paddington in peru,10
Passages,2023.0,passages,10
Passing,2021.0,passing,10
Perfect Days,2023.0,perfect days,10
Persona,,persona,10
Petite Maman,,petite maman,10
Pieces of a Woman,,pieces of woman,10
Pirates of the Caribbean: At World's End,,pirates of caribbean at worlds end,10
Point Break,,point break,10
Raising Arizona,,raising arizona,10
Rampage,2018.0,rampage,10
Rebel Ridge,,rebel ridge,10
Road House,2024.0,road house,10
Saw X,,saw x,10
Scary Stories to Tell in the Dark,2019.0,scary stories to tell in dark,10
School of Rock,,school of rock,10
Scooby-Doo 2: Monsters Unleashed,,scoobydoo 2 monsters unleashed,10
Shame,2011.0,shame,10
Sherlock Holmes,2009.0,sherlock holmes,10
Shirley,2020.0,shirley,10
Slender Man,,slender man,10
Slumdog Millionaire,,slumdog millionaire,10
Spectre,2015.0,spectre,10
Superman,,superman,10
"Synecdoche, New York",,synecdoche new york,10
The Adventures of Tintin,,adventures of tintin,10
The Blair Witch Project,,blair witch project,10
The Bob's Burgers Movie,,bobs burgers movie,10
The Boss Baby,,boss baby,10
The Bourne Identity,2002.0,bourne identity,10
The Card Counter,,card counter,10
The Changeling,,changeling,10
The Color of Money,,color of money,10
The Craft,,craft,10
The Danish Girl,,danish girl,10
The Exorcist: Believer,,exorcist believer,10
The Fifth Element,,fifth element,10
The Gentlemen,,gentlemen,10
The Good Dinosaur,,good dinosaur,10
The Gray Man,2022.0,gray man,10
The Green Mile,,green mile,10
The Grinch,,grinch,10
The Guest,2014.0,guest,10
The Hangover,,hangover,10
The Help,,help,10
The Hobbit: An Unexpected Journey,,hobbit unexpected journey,10
The Hobbit: The Desolation of Smaug,,hobbit desolation of smaug,10
The Hunt,2012.0,hunt,10
The Hurt Locker,,hurt locker,10
The Imitation Game,,imitation game,10
The Invitation,2015.0,invitation,10
The Little Mermaid,2023.0,little mermaid,10
The Mask,1994.0,mask,10
The Meyerowitz Stories (New and Selected),,meyerowitz stories new and selected,10
The Miseducation of Cameron Post,,miseducation of cameron post,10
The Mist,,mist,10
The Old Guard,2020.0,old guard,10
The Proposal,2009.0,proposal,10
The Raid,2011.0,raid,10
The Rider,,rider,10
The Ring,2002.0,ring,10
The Seed of the Sacred Fig,,seed of sacred fig,10
The Strangers: Prey at Night,,strangers prey at night,10
The Town,,town,10
The Tree of Life,2011.0,tree of life,10
The Twilight Saga: Breaking Dawn – Part 1,,twilight saga breaking dawn part 1,10
The Twilight Saga: New Moon,,twilight saga new moon,10
The Visit,2015.0,visit,10
The Woman in the Window,2021.0,woman in window,10
Three Thousand Years of Longing,,three thousand years of longing,10
Together,2025.0,together,10
Tomb Raider,,tomb raider,10
Total Recall,,total recall,10
Tropic Thunder,,tropic thunder,10
True Romance,,true romance,10
Tully,2018.0,tully,10
Uncharted,2022.0,uncharted,10
Underwater,2020.0,underwater,10
Vanilla Sky,,vanilla sky,10
Velvet Buzzsaw,,velvet buzzsaw,10
Wallace & Gromit: The Curse of the Were-Rabbit,,wallace gromit curse of wererabbit,10
We're All Going to the World's Fair,,were all going to worlds fair,10
White Noise,2022.0,white noise,10
Willy Wonka & the Chocolate Factory,,willy wonka chocolate factory,10
Wind River,2017.0,wind river,10
Wolf Man,2025.0,wolf man,10
Wolfwalkers,,wolfwalkers,10
Woman of the Hour,,woman of hour,10
World War Z,,world war z,10
Wrath of Man,,wrath of man,10
Zombieland: Double Tap,,zombieland double tap,10
13 Going on 30,,13 going on 30,9
50 First Dates,,50 first dates,9
A Beautiful Mind,,beautiful mind,9
A Bigger Splash,2015.0,bigger splash,9
A Nightmare on Elm Street 3: Dream Warriors,,nightmare on elm street 3 dream warriors,9
A Nightmare on Elm Street Part 2: Freddy's Revenge,,nightmare on elm street part 2 freddys revenge,9
Adolescence,2025.0,adolescence,9
Adventureland,,adventureland,9
After Earth,,after earth,9
All Quiet on the Western Front,2022.0,all quiet on western front,9
Amour,,amour,9
Amélie,,amlie,9
An American Pickle,,american pickle,9
Anchorman: The Legend of Ron Burgundy,,anchorman legend of ron burgundy,9
Annette,,annette,9
Antichrist,,antichrist,9
Antz,,antz,9
Aquaman and the Lost Kingdom,,aquaman and lost kingdom,9
Argylle,,argylle,9
Atonement,,atonement,9
Babe: Pig in the City,,babe pig in city,9
Bad Boys: Ride or Die,,bad boys ride or die,9
Bad Trip,2021.0,bad trip,9
Bee Movie,,bee movie,9
Bernie,2011.0,bernie,9
Big Fish,,big fish,9
Blade,,blade,9
Blair Witch,,blair witch,9
Blue Is the Warmest Color,,blue is warmest color,9
Bolt,,bolt,9
Bram Stoker's Dracula,,bram stokers dracula,9
Bride of Chucky,,bride of chucky,9
Bridge of Spies,,bridge of spies,9
Captain America: Brave New World,,captain america brave new world,9
Cars 3,,cars 3,9
Casper,,casper,9
Chinatown,,chinatown,9
Chip 'n Dale: Rescue Rangers,,chip n dale rescue rangers,9
Christopher Robin,,christopher robin,9
Cinema Paradiso,,cinema paradiso,9
City of God,,city of god,9
Click,,click,9
Close Encounters of the Third Kind,,close encounters of third kind,9
Cosmopolis,,cosmopolis,9
Crash,2004.0,crash,9
Cruel Intentions,,cruel intentions,9
Cuckoo,2024.0,cuckoo,9
Cure,,cure,9
Dark Waters,2019.0,dark waters,9
Dawn of the Dead,2004.0,dawn of dead,9
Days of Heaven,,days of heaven,9
Den of Thieves,,den of thieves,9
Despicable Me 2,,despicable me 2,9
Don't Look Now,,dont look now,9
Double Indemnity,,double indemnity,9
Downsizing,,downsizing,9
Eastern Promises,,eastern promises,9
El Camino: A Breaking Bad Movie,,el camino breaking bad movie,9
Elio,,elio,9
Eraserhead,,eraserhead,9
Erin Brockovich,,erin brockovich,9
Escape Room: Tournament of Champions,,escape room tournament of champions,9
Event Horizon,,event horizon,9
Fantastic Beasts: The Crimes of Grindelwald,,fantastic beasts crimes of grindelwald,9
Fear Street: 1666,1666.0,fear street 1666,9
Fifty Shades of Grey,,fifty shades of grey,9
Fire Island,2022.0,fire island,9
First Cow,,first cow,9
Flee,2021.0,flee,9
Flushed Away,,flushed away,9
Force Majeure,2014.0,force majeure,9
Frank,2014.0,frank,9
Frankenstein,1931.0,frankenstein,9
Freddy vs. Jason,,freddy vs jason,9
Funny Games,2007.0,funny games,9
Glengarry Glen Ross,,glengarry glen ross,9
Green Lantern,,green lantern,9
Halloween,,halloween,9
Hancock,,hancock,9
Hard Eight,,hard eight,9
Hard Truths,2024.0,hard truths,9
Hellboy II: The Golden Army,,hellboy ii golden army,9
Hercules,1997.0,hercules,9
High School Musical 3: Senior Year,,high school musical 3 senior year,9
Hillbilly Elegy,,hillbilly elegy,9
Host,2020.0,host,9
House of Wax,2005.0,house of wax,9
Hundreds of Beavers,,hundreds of beavers,9
In a Violent Nature,,in violent nature,9
In the Mouth of Madness,,in mouth of madness,9
Inland Empire,,inland empire,9
Insidious: The Red Door,,insidious red door,9
Interview with the Vampire,,interview with vampire,9
Jackie,2016.0,jackie,9
Jeepers Creepers,,jeepers creepers,9
John Carter,,john carter,9
Kajillionaire,,kajillionaire,9
Kindergarten Cop,,kindergarten cop,9
Kung Fu Panda 2,,kung fu panda 2,9
Liar Liar,,liar liar,9
Life,2017.0,life,9
Lost Highway,,lost highway,9
Lovers Rock,2020.0,lovers rock,9
Mad Max 2,,mad max 2,9
Mamma Mia! Here We Go Again,,mamma mia here we go again,9
Mandy,2018.0,mandy,9
Marry Me,2022.0,marry me,9
Melancholia,,melancholia,9
Midnight in Paris,,midnight in paris,9
Million Dollar Baby,,million dollar baby,9
Monsters vs Aliens,,monsters vs aliens,9
Moon,,moon,9
Mrs. Doubtfire,,mrs doubtfire,9
Mulan,2020.0,mulan,9
My Old Ass,,my old ass,9
Mystic River,,mystic river,9
Napoleon Dynamite,,napoleon dynamite,9
National Treasure,,national treasure,9
Nebraska,,nebraska,9
Neighbors,2014.0,neighbors,9
Nightbitch,,nightbitch,9
Nimona,2023.0,nimona,9
No One Will Save You,,no one will save you,9
Nosferatu,,nosferatu,9
Not Okay,,not okay,9
Notting Hill,,notting hill,9
Office Space,,office space,9
Opus,2025.0,opus,9
Orphan,,orphan,9
Orphan: First Kill,,orphan first kill,9
Pain and Glory,,pain and glory,9
ParaNorman,,paranorman,9
Paris Is Burning,,paris is burning,9
Paterson,,paterson,9
Pineapple Express,,pineapple express,9
Pinocchio,2022.0,pinocchio,9
Planet Terror,,planet terror,9
Planet of the Apes,2001.0,planet of apes,9
Planet of the Apes,,planet of apes,9
Pleasure,2021.0,pleasure,9
Poison,2023.0,poison,9
Poltergeist,,poltergeist,9
Power Rangers,,power rangers,9
Project X,2012.0,project x,9
Raging Bull,,raging bull,9
Ralph Breaks the Internet,,ralph breaks internet,9
Rango,,rango,9
Reality,2023.0,reality,9
Red One,,red one,9
Red Rooms,,red rooms,9
Rio,2011.0,rio,9
Rocky IV,,rocky iv,9
Romeo + Juliet,1996.0,romeo juliet,9
Run,2020.0,run,9
Rush,2013.0,rush,9
Scary Movie,2000.0,scary movie,9
Selma,,selma,9
Serial Mom,,serial mom,9
Shark Tale,,shark tale,9
Shin Godzilla,,shin godzilla,9
Showgirls,,showgirls,9
Sicario: Day of the Soldado,,sicario day of soldado,9
Sick,2022.0,sick,9
Sky High,2005.0,sky high,9
Sleepy Hollow,,sleepy hollow,9
Snatch,,snatch,9
Snow White,2025.0,snow white,9
Some Like It Hot,,some like it hot,9
Somewhere,,somewhere,9
Space Jam,,space jam,9
Star Trek Into Darkness,,star trek into darkness,9
Stop Making Sense,,stop making sense,9
Super 8,,super 8,9
Surf's Up,,surfs up,9
Tampopo,,tampopo,9
Tarzan,,tarzan,9
Terminator Salvation,,terminator salvation,9
Terminator: Dark Fate,,terminator dark fate,9
The 40 Year Old Virgin,,40 year old virgin,9
The Art of Self-Defense,2019.0,art of selfdefense,9
The Artist,,artist,9
The BFG,2016.0,bfg,9
The Beach Bum,,beach bum,9
The Beekeeper,2024.0,beekeeper,9
The Brood,,brood,9
The Crow,,crow,9
The Death of Stalin,,death of stalin,9
The Electric State,,electric state,9
The Equalizer,,equalizer,9
The Faculty,,faculty,9
The Fault in Our Stars,,fault in our stars,9
The Founder,,founder,9
The Guilty,2021.0,guilty,9
The Humans,,humans,9
The Insider,,insider,9
The Intern,2015.0,intern,9
The Jungle Book,,jungle book,9
The Lego Movie 2: The Second Part,,lego movie 2 second part,9
The Life of Chuck,,life of chuck,9
The Lost City,2022.0,lost city,9
The Marvels,,marvels,9
The Mummy,2017.0,mummy,9
The Muppets,,muppets,9
The Night of the Hunter,,night of hunter,9
The Notebook,,notebook,9
The Other Guys,,other guys,9
The Others,,others,9
The Peanut Butter Falcon,,peanut butter falcon,9
The Pianist,,pianist,9
The Princess and the Frog,,princess and frog,9
The Shrouds,,shrouds,9
The Souvenir,,souvenir,9
The SpongeBob Movie: Sponge Out of Water,,spongebob movie sponge out of water,9
The Swan,2023.0,swan,9
The Terminal,,terminal,9
The Twilight Saga: Eclipse,,twilight saga eclipse,9
The Vast of Night,,vast of night,9
The Village,,village,9
The Watchers,2024.0,watchers,9
The Wicker Man,,wicker man,9
The Wind Rises,,wind rises,9
The Woman in Black,2012.0,woman in black,9
Three Colours: Blue,,three colours blue,9
Transformers: Dark of the Moon,,transformers dark of moon,9
Treasure Planet,,treasure planet,9
Tremors,,tremors,9
True Grit,2010.0,true grit,9
Twin Peaks: Fire Walk with Me,,twin peaks fire walk with me,9
V for Vendetta,,v for vendetta,9
Valerian and the City of a Thousand Planets,,valerian and city of thousand planets,9
Vox Lux,,vox lux,9
Watchmen,,watchmen,9
We Need to Talk About Kevin,,we need to talk about kevin,9
West Side Story,,west side story,9
Wild at Heart,,wild at heart,9
Wildlife,2018.0,wildlife,9
World of Tomorrow,,world of tomorrow,9
"Yes, God, Yes",2019.0,yes god yes,9
You've Got Mail,,youve got mail,9
Zoolander,,zoolander,9
eXistenZ,,existenz,9
17 Again,,17 again,8
2012,,2012,8
A Cure for Wellness,,cure for wellness,8
A Few Good Men,,few good men,8
A Goofy Movie,,goofy movie,8
A Hard Day's Night,,hard days night,8
A Most Violent Year,,most violent year,8
A Nightmare on Elm Street,2010.0,nightmare on elm street,8
A Woman Under the Influence,,woman under influence,8
A Working Man,,working man,8
A Wrinkle in Time,2018.0,wrinkle in time,8
AVP: Alien vs. Predator,,avp alien vs predator,8
Addams Family Values,,addams family values,8
Am I OK?,,am i ok,8
American Graffiti,,american graffiti,8
American Pie,,american pie,8
Annabelle: Creation,,annabelle creation,8
Antebellum,,antebellum,8
"As Above, So Below",2014.0,as above so below,8
Assassin's Creed,,assassins creed,8
Austin Powers: The Spy Who Shagged Me,,austin powers spy who shagged me,8
Bacurau,,bacurau,8
Bad Boys,1995.0,bad boys,8
Bad Boys II,,bad boys ii,8
Bad Boys for Life,,bad boys for life,8
Badlands,,badlands,8
Bao,2018.0,bao,8
Barry Lyndon,,barry lyndon,8
Basic Instinct,,basic instinct,8
Batman & Robin,,batman robin,8
Baywatch,,baywatch,8
Big Daddy,,big daddy,8
Birth,2004.0,birth,8
Blackhat,,blackhat,8
Blood Simple,,blood simple,8
Blue Beetle,,blue beetle,8
Blue Ruin,,blue ruin,8
Body Double,,body double,8
Bonnie and Clyde,,bonnie and clyde,8
Broadcast News,,broadcast news,8
Bubble,2022.0,bubble,8
Buffalo '66,,buffalo 66,8
Can You Ever Forgive Me?,,can you ever forgive me,8
Captain Fantastic,,captain fantastic,8
Carlito's Way,,carlitos way,8
Causeway,,causeway,8
Charade,,charade,8
Charlie's Angels,2019.0,charlies angels,8
Close,2022.0,close,8
Color Out of Space,,color out of space,8
Creed II,,creed ii,8
Creed III,,creed iii,8
Creep,2014.0,creep,8
Cruising,,cruising,8
Cry Macho,,cry macho,8
Death Becomes Her,,death becomes her,8
Detroit,,detroit,8
Dial M for Murder,,dial m for murder,8
Dredd,,dredd,8
Dressed to Kill,1980.0,dressed to kill,8
Dumbo,2019.0,dumbo,8
Dumbo,,dumbo,8
Eephus,,eephus,8
Eileen,2023.0,eileen,8
Elle,,elle,8
Elysium,2013.0,elysium,8
Emily the Criminal,,emily criminal,8
Eurovision Song Contest: The Story of Fire Saga,,eurovision song contest story of fire saga,8
Evil Does Not Exist,,evil does not exist,8
"Extremely Wicked, Shockingly Evil and Vile",,extremely wicked shockingly evil and vile,8
Eyes Without a Face,,eyes without face,8
Fall,2022.0,fall,8
Fallen Leaves,2023.0,fallen leaves,8
Focus,2015.0,focus,8
Friday the 13th Part 2,,friday 13th part 2,8
From Dusk Till Dawn,,from dusk till dawn,8
Fyre,2019.0,fyre,8
Ghost in the Shell,2017.0,ghost in shell,8
Ginger Snaps,,ginger snaps,8
Godzilla,,godzilla,8
Godzilla: King of the Monsters,2019.0,godzilla king of monsters,8
